-5, 0
0.04192872117400359, -9.777777777777779
0.6025312524264308, -8.913580246913583
1.2244739498408261, -7.802469135802475
1.8448637316561847, -6.444444444444443
2.589486761394518, -4.8395061728395135
2.962186505163446, -4.098765432098766
3.333333333333334, -3.1111111111111143
3.956052488547247, -2.1234567901234627
4.64011180992313, -0.8888888888888928
5.139374175013588, -0.2716049382716079
6.0136656572715275, 0.7160493827160437
6.7621709760074555, 1.7037037037037024
7.637238916064913, 2.5679012345678984
8.388073608199395, 3.1851851851851833
9.079121049770945, 3.308641975308639
9.770168491342494, 3.4320987654320945
10.525661930274088, 3.308641975308639
11.280378911406165, 3.308641975308639
11.973755726376274, 3.061728395061728
12.730802080906903, 2.691358024691354
13.488624893237054, 2.1975308641975246
14.183554623806197, 1.7037037037037024
14.87848435437534, 1.209876543209873
15.50896808758444, 0.9629629629629548
16.266014442115072, 0.5925925925925881
17.0230607966457, 0.22222222222222143
17.90434039909931, 0.09876543209876587
18.849289541113443, -0.14814814814815236
19.79268576752854, -0.14814814814815236
20.98843077878717, -0.2716049382716079
22.058389626523798, -0.3950617283950706
23.31702771954344, -0.5185185185185262
24.260423945958536, -0.5185185185185262
25.517509123379142, -0.3950617283950706
27.027719543442814, -0.5185185185185262
28.53637704790745, -0.3950617283950706
